recno,Astrom,PNG,OName,GaiaEDR3,Group,RA_ICRS,DE_ICRS,Dang,Gmag,BP-RP,AV,(BP-RP)0,_RA_icrs,_DE_icrs,DR3Name,RAdeg,DEdeg,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag_x,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),BP-RP_x,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,Teff,b_Teff_x,B_Teff_xa,logg,b_logg_x,B_logg_xa,[Fe/H],b_[Fe/H]_x,B_[Fe/H]_xa,Dist,b_Dist_x,B_Dist_xa,A0,b_A0_x,B_A0_xa,E(BP-RP),b_E(BP-RP)_x,B_E(BP-RP)_xa,gmag_xa,e_gmag_x,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist_x,AllWISE,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,ID,angDist_xa,PC1,PC2,PC3,Label
836, ,PN G097.6-02.4 ,M2-50,1981056379700822144,A,329.4241,51.6942,0.38,18.35,0.06,1.16,-0.58,329.4241,51.6942,Gaia DR3 1981056379700822144,329.42409256013,51.69424039333,0.1144,0.1193,0.0006,0.1458,0.0043,-1.415,0.153,-1.529,0.144,18.350283,0.009126,52,5106.43,112.823,45.2606,16.068249,0.02415,54,3126.77,16.4988,189.515,16.010157,0.006863,9.566,0.058092,-2.282034,2.340126,,,,,,,,,,,,,,,,,,,,,,,,16.4105,0.0159,14.9576,0.0037,16892216,16.7414,0.0425,15.4215,0.0047,16892216,17.5141,0.0381,16.2355,0.005,16892216,17.4187,0.0163,15.9221,0.0288,16892216,16.7773,0.0504,15.1969,0.0118,16892216,0.14031,J215741.81+514139.0,13.04,12.144,7.107,4.169,15.333,15.242,14.456,0.026,0.022,0.015,0.02,0.09,0.12,0.106,3290151401351048955,0.287397,11.286303,6.114236,4.8747864,1
839,*,PN G099.1+05.7 ,KTC1,2179544655458448512,B,322.0457,58.8764,0.58,17.38,1.26,2.18,0.16,322.0457,58.8764,Gaia DR3 2179544655458448512,322.045722511,58.87638922697,0.0549,0.0615,0.1963,0.0606,3.2378,-3.661,0.076,-2.147,0.074,17.378563,0.008357,55,963.863,20.2397,47.6223,17.878504,0.022969,55,1777.83,40.0463,44.3943,16.62317,0.024747,1.302,1.255333,0.499941,0.755392,,,,,,5783.2,5664.1,5961.5,4.649,4.6258,4.6697,-3.9506,-4.1114,-3.7716,1381.0228,1319.1127,1441.6292,1.1505,1.0747,1.2469,0.5204,0.4843,0.5669,17.9585,0.0086,17.4469,0.0211,16892216,17.1822,0.0101,17.0462,0.0481,16892216,16.7989,0.017,16.8397,0.0276,115000,16.6415,0.0143,16.6484,0.0193,115000,16.7482,0.0303,16.7441,0.074,115000,0.062772,J212810.94+585234.8,14.617,14.111,9.426,6.27,15.803,15.486,14.798,0.027,0.04,0.032,0.047,0.089,0.124,,3225159001351015156,0.281349,11.043375,9.101085,5.4075556,0
841, ,PN G100.0-08.7 ,Me2-2,1986956260321582720,B,337.932,47.8011,0.19,14.1,0.05,0.42,-0.18,337.932,47.8011,Gaia DR3 1986956260321582720,337.9319807425,47.80106579073,9.7887,3.4654,,,,,,,,14.099719,0.018403,9,188094.0,658.901,285.467,12.152604,0.004717,9,113941.0,824.698,138.161,12.106194,0.00872,6.998,0.046411,-1.947115,1.993526,,,,,,,,,,,,,,,,,,,,,,,,13.0762,0.0012,13.1316,0.0777,4152,13.0879,0.001,12.531,0.001,16892472,13.6746,0.0748,13.5143,0.0952,16843064,13.7867,0.006,13.6534,0.0051,16892216,13.2,0.0099,13.0492,0.0057,16892216,0.124619,J223143.67+474803.8,9.906,8.865,3.641,0.981,12.297,12.189,11.189,0.022,0.02,0.014,0.01,0.024,0.029,0.023,3374148401351002637,0.154659,11.614893,6.391968,4.8871946,-1
846, ,PN G101.8+04.3 ,Pa57,2202763076866529024,B,327.7569,59.5904,0.74,16.49,1.95,1.86,1.15,327.7569,59.5904,Gaia DR3 2202763076866529024,327.75693742964,59.59040626743,0.0436,0.0383,0.1305,0.0474,2.752,-1.834,0.067,-1.901,0.045,16.494835,0.003029,45,1420.53,10.5352,134.837,17.457415,0.008522,47,4960.29,20.6074,240.704,15.509129,0.005885,1.342,1.948286,0.96258,0.985706,,,,,,5285.2,5243.0,5322.4,3.7448,3.7026,3.7734,-0.4902,-0.5493,-0.4537,1618.762,1570.3647,1685.4146,2.5442,2.5151,2.5675,1.0513,1.0365,1.0632,17.824,0.0056,17.8767,0.0067,115000,16.6165,0.0027,16.6574,0.0041,115000,15.9478,0.0076,15.9664,0.0047,115000,15.5661,0.0128,15.6196,0.0044,115000,15.3035,0.0049,15.3484,0.0054,115000,0.080056,J215101.66+593525.5,12.956,12.865,10.945,6.494,14.079,13.349,13.147,0.024,0.025,0.069,0.043,0.032,0.043,0.028,3283159001351058860,0.106424,10.8927765,9.373033,5.7955256,0
849, ,PN G102.7+03.7 ,IPHASJ215919.15+594009.9,2202908173733325312,B,329.8298,59.6694,0.1,20.07,2.28,1.55,1.64,329.8298,59.6694,Gaia DR3 2202908173733325312,329.82979439396,59.66938376818,0.4196,0.3543,0.0577,0.4192,0.1377,-2.41,0.525,-1.924,0.434,20.069096,0.007008,33,45.7917,4.01328,11.4101,21.186575,0.095197,39,217.394,6.65926,32.6453,18.904778,0.033473,1.489,2.281797,1.117479,1.164318,,,,,,,,,,,,,,,,,,,,,,,,22.002,0.0697,,,115000,20.3826,0.0381,20.9578,0.105,115000,19.695,0.0904,19.8831,0.0511,115000,18.9783,0.0259,19.0886,0.0365,115000,18.483,0.0166,18.6848,0.0367,115000,0.063324,J215919.14+594010.0,13.763,12.971,10.476,7.785,16.727,15.723,14.731,0.027,0.026,0.061,0.118,0.149,0.15,0.09,3312159001351062577,0.16802,8.976405,8.538155,6.0563164,2
851,*,PN G102.9-02.3 ,Abell79,2004936573978252672,B,336.5719,54.8273,0.21,16.63,1.24,1.18,0.69,336.5719,54.8273,Gaia DR3 2004936573978252672,336.57191802397,54.82727927355,0.0389,0.0375,0.224,0.0465,4.812,-3.844,0.053,-2.426,0.05,16.633406,0.002811,54,1810.82,9.2829,195.071,17.193853,0.006226,48,3299.98,8.56494,385.289,15.951618,0.004714,1.222,1.242235,0.560448,0.681787,,,,,,,,,,,,,,,,,,,,,,,,17.3016,0.0025,17.2836,0.0104,115000,16.6594,0.0008,16.7043,0.0149,115000,16.3239,0.0019,16.3696,0.0042,115000,16.1391,0.0028,16.1916,0.0069,115000,15.9789,0.004,16.0624,0.014,115000,0.090843,J222617.24+544938.1,14.247,13.923,9.994,5.597,15.046,14.641,14.439,0.028,0.038,0.043,0.032,0.04,0.057,0.078,3370154501351043771,0.140838,11.25918,9.170798,5.4433403,0
853, ,PN G103.7+00.4 ,M2-52,2198525593413124992,B,335.129,57.6065,2.32,21.94,1.08,6.26,-1.48,335.129,57.6065,Gaia DR3 2198525593413124992,335.12896138886,57.60646687095,44.3074,74.6172,,,,,,,,21.940723,0.089598,7,938.682,71.775,13.0781,17.907246,0.083066,7,1467.2,44.2486,33.158,16.831675,0.032962,76.316,1.075571,-4.033478,5.109049,,,,,,,,,,,,,,,,,,,,,,,,18.6292,0.0353,16.2206,0.0145,16892216,17.1353,0.0896,14.5515,0.0254,16892216,19.451,0.0444,16.7102,0.0302,16892216,18.4619,0.0916,15.9504,0.0174,16892216,17.44,0.0363,14.9904,0.0367,16892216,0.816534,J222030.77+573621.2,12.19,11.017,6.931,3.874,,,,0.022,0.021,0.015,0.018,,,,3350157501351031168,2.656395,9.662069,5.0540915,5.3213906,1
854, ,PN G103.7+07.2 ,Kn30,2216463232261024896,B,326.8512,63.086,1.19,20.15,0.44,0.92,-0.04,326.8512,63.086,Gaia DR3 2216463232261024896,326.85123940002,63.08598465193,0.4266,0.4435,-0.1648,0.5018,-0.3284,-3.018,0.559,-1.433,0.541,20.148443,0.006375,26,149.231,8.59755,17.3573,19.903898,0.062614,22,130.263,9.18064,14.1889,19.46084,0.076613,1.701,0.443058,-0.244545,0.687603,,,,,,,,,,,,,,,,,,,,,,,,19.8676,0.0218,18.0235,0.0126,16892216,19.8146,0.0266,17.9315,0.0228,16892216,20.1578,0.0273,19.6509,0.0608,16892216,20.22,0.0411,19.4786,0.0952,16892216,,,,,114720,0.088306,J214724.33+630509.4,15.878,13.774,9.826,5.247,,,,0.046,0.036,0.038,0.031,,,,3269163601351006203,0.350745,10.54867,7.357353,4.021988,3
855, ,PN G103.9+05.5 ,Dr5,2204179277897545856,B,329.398,61.858,0.02,20.37,0.76,1.5,-0.02,329.398,61.858,Gaia DR3 2204179277897545856,329.39797658084,61.85803449573,0.4477,0.4536,-0.1758,0.4978,-0.3532,-1.143,0.755,-1.774,0.608,20.369736,0.007218,29,105.51,10.0601,10.4879,20.280313,0.103561,31,123.035,6.23243,19.7412,19.52282,0.055128,1.706,0.757494,-0.089422,0.846916,,,,,,,,,,,,,,,,,,,,,,,,20.4884,0.0279,19.7356,0.055,16892216,20.0693,0.0645,18.9448,0.0627,16892216,20.1025,0.0387,19.7932,0.0667,16892216,20.095,0.026,19.5713,0.1061,16892216,19.8204,0.0,19.5334,0.0,16892216,0.187097,J215735.54+615129.0,15.276,13.779,10.127,5.832,,,,0.045,0.037,0.047,0.041,,,,3284162001351022111,0.325441,9.960252,7.5132923,4.382021,-1
856, ,PN G104.1+07.9 ,NGC7139,2216734669893916800,B,326.5356,63.7914,0.43,18.66,0.48,0.9,0.0,326.5356,63.7914,Gaia DR3 2216734669893916800,326.53563767061,63.79140366985,0.3065,0.2608,0.1166,0.3012,0.3871,-1.471,0.413,-1.657,0.336,18.661333,0.006528,44,491.232,8.39329,58.5268,18.610325,0.01876,42,442.987,8.42523,52.5787,18.131918,0.020993,1.446,0.478407,-0.051008,0.529415,,,,,,,,,,,,,,,,,,,,,,,,18.3585,0.0172,14.1546,0.0912,16892216,18.1816,0.006,13.2881,0.0682,16892216,18.4917,0.0115,18.3414,0.0238,16892216,18.3557,0.0129,18.1895,0.0146,16892216,18.1645,0.0255,17.7495,0.0489,16892216,0.087628,J214608.59+634728.7,14.616,13.711,9.232,6.193,,,,0.047,0.034,0.028,0.042,,,,3269163601351041913,0.405753,11.041789,8.09071,4.9809713,-1
862,*,PN G106.5-17.6 ,NGC7662,1924818288379268736,A,351.4743,42.5349,1.67,13.93,-0.42,0.28,-0.58,351.4743,42.5349,Gaia DR3 1924818288379268736,351.47429990928,42.53494224371,0.023,0.021,0.569,0.0334,17.0416,0.068,0.025,-2.734,0.027,13.926733,0.003508,70,92749.8,862.672,107.515,12.920259,0.010477,71,36457.9,106.713,341.645,13.343417,0.004938,2.553,-0.423158,-1.006474,0.583316,,,,,,,,,,,,,,,,,,,,,,,,14.1756,0.0006,11.5328,0.0199,16892216,13.3344,0.0014,9.8604,0.0076,16892216,14.2185,0.0275,10.9182,0.0101,16892216,14.3241,0.032,10.9458,0.0092,16892216,14.3665,0.005,10.2168,0.007,16892216,0.120665,J232553.96+423205.3,8.765,7.002,2.663,-1.538,12.335,12.202,10.958,0.021,0.019,0.014,0.011,0.073,0.081,,3519142401351030953,1.469905,10.400052,6.9488244,4.102518,-1
865, ,PN G107.4-02.6 ,K3-87,2004012155267889792,B,343.7789,56.7086,0.44,19.89,0.93,1.72,0.04,343.7789,56.7086,Gaia DR3 2004012155267889792,343.77887976674,56.70861300938,0.2908,0.3036,0.0708,0.3721,0.1902,-1.859,0.449,-0.986,0.428,19.88534,0.006774,43,479.238,14.0738,34.0518,18.637165,0.032007,42,653.787,13.8871,47.0786,17.709305,0.02337,5.413,0.92786,-1.248175,2.176035,,,,,,,,,,,,,,,,,,,,,,,,18.8573,0.1212,17.4182,0.0161,16892216,18.6955,0.0376,17.0428,0.008,16892216,19.1237,0.0247,17.6232,0.0213,16892216,18.7137,0.0667,17.3386,0.0189,16892216,17.9227,0.0367,16.6595,0.0219,16892216,0.053397,J225506.95+564231.0,12.993,11.631,7.399,3.238,16.214,15.684,14.919,0.025,0.022,0.018,0.022,0.138,0.185,0.153,3439156001351057432,0.158357,9.478261,6.3640885,4.7483726,-1
871, ,PN G110.2+03.3 ,IPHASXJ225453.2+631827,2208061000617183872,B,343.7219,63.3073,0.99,20.18,2.44,1.6,1.77,343.7219,63.3073,Gaia DR3 2208061000617183872,343.72193760766,63.30734352862,0.4155,0.3958,1.4181,0.4716,3.0071,37.039,0.542,-12.78,0.469,20.180279,0.006009,25,38.0672,5.38471,7.06951,21.387163,0.153606,37,208.11,5.65567,36.7967,18.952162,0.029747,1.543,2.435001,1.206884,1.228117,,,,,,,,,,,,,,,,,,,,,,,,22.0689,0.0804,21.9651,0.1271,115000,20.713,0.0604,20.4452,0.1494,16892216,19.4418,0.0167,19.5068,0.0267,115000,18.804,0.0111,18.8972,0.0165,115000,18.4474,0.017,18.5047,0.031,115000,0.190292,J225453.23+631826.9,15.344,15.131,10.012,7.57,,,,0.062,0.066,0.051,0.122,,,,3434163601351017556,0.644184,8.820821,8.649318,5.6544785,2
874, ,PN G111.2+07.0 ,KjPn6,2212671428967795840,B,342.2591,67.0273,0.64,16.83,1.1,1.93,0.13,342.2591,67.0273,Gaia DR3 2212671428967795840,342.2590576468,67.02729026596,0.0467,0.0448,0.0823,0.0534,1.5433,-1.251,0.062,-0.474,0.058,16.83143,0.003224,42,2128.58,12.8562,165.569,17.018314,0.007127,41,3409.35,18.9583,179.834,15.916218,0.007123,1.588,1.102097,0.186884,0.915213,,,,,,,,,,,,,,,,,,,,,,,,17.3866,0.0083,17.0847,0.0022,16892216,16.4631,0.0258,15.2514,0.0022,16892216,16.5133,0.0101,16.2178,0.0047,16892216,16.3229,0.0124,16.0321,0.0083,16892216,16.1896,0.0191,15.528,0.027,16892216,0.078463,J224902.13+670136.0,14.026,13.256,9.028,5.008,15.286,14.949,14.729,0.043,0.048,0.049,0.054,0.076,0.09,0.13,3414166601351042494,2.267347,11.153483,8.975544,5.3226504,0
878, ,PN G113.3+06.4 ,Kn32,2212362019520749312,A,347.4317,67.394,0.86,20.29,0.93,3.36,-0.79,347.4317,67.394,Gaia DR3 2212362019520749312,347.43169403801,67.39398103189,8.4157,9.4161,,,,,,,,20.297424,0.08593,5,7515.39,679.338,11.0628,15.648664,0.098183,5,10298.3,935.111,11.0129,14.71598,0.09866,124.388,0.932684,-4.648761,5.581445,,,,,,,,,,,,,,,,,,,,,,,,15.5707,0.036,14.4298,0.007,16892216,15.5022,0.0374,14.3439,0.0138,16892216,15.5233,0.0397,14.2199,0.0167,16892216,15.4891,0.0165,13.9362,0.0051,16892216,15.1367,0.056,13.7746,0.0127,16892216,0.960688,J230943.64+672339.5,9.343,7.935,5.025,3.552,12.95,11.972,10.822,0.023,0.02,0.014,0.019,0.032,0.037,0.028,3481168101351007422,1.193633,9.405287,5.092159,5.2460785,1
879,*,PN G114.0-04.6 ,Abell82,1998212476247082880,B,356.4489,57.0662,0.93,14.42,1.55,0.75,1.22,356.4489,57.0662,Gaia DR3 1998212476247082880,356.44893344792,57.06622173461,0.0122,0.0126,0.5215,0.0166,31.4965,-3.093,0.016,-2.8,0.016,14.418578,0.002762,60,12074.8,14.255,847.059,15.133841,0.003071,58,29102.3,19.8533,1465.86,13.588078,0.003851,1.28,1.545762,0.715262,0.8305,-38.43,2.35,2.0,23.0,4.0,5108.9,5092.6,5120.5,3.4283,3.3435,3.461,-0.2067,-0.2679,-0.181,1533.9469,1483.1425,1663.0044,1.3375,1.3228,1.3482,0.557,0.5509,0.5615,15.3722,0.0021,15.3799,0.0023,115000,14.4418,0.0041,14.4607,0.0051,115000,14.0235,0.0012,14.0484,0.0012,16875832,13.7539,0.003,13.7936,0.0031,115000,13.5847,0.003,13.6008,0.004,115000,0.107479,J234547.73+570358.5,11.506,11.491,10.308,7.43,12.44,11.818,11.691,0.022,0.021,0.039,0.077,0.026,0.029,0.021,3572157501351007926,0.191966,11.281522,9.553786,5.920407,0
881,*,PN G114.7-01.2 ,IPHASXJ234403.8+603242,2011797217286839168,B,356.0166,60.5449,1.6,15.45,1.87,1.84,1.06,356.0166,60.5449,Gaia DR3 2011797217286839168,356.01663193923,60.54489637515,0.019,0.0219,0.5915,0.0257,23.0466,-1.914,0.027,-1.471,0.028,15.449865,0.002774,52,3880.49,9.12795,425.122,16.366325,0.003783,49,12572.6,11.124,1130.22,14.499332,0.0039,1.322,1.866993,0.91646,0.950533,,,,,,6665.6,6649.3,6683.7,3.8601,3.8352,3.8847,-0.1074,-0.1232,-0.0909,1465.8452,1417.0574,1518.5444,3.0977,3.0882,3.1078,1.3291,1.3242,1.3346,16.7015,0.0007,16.7401,0.0057,115000,15.5813,0.0031,15.6066,0.005,115000,14.9334,0.0018,14.9821,0.0046,115000,14.582,0.0013,14.6343,0.004,115000,14.3426,0.0031,14.3713,0.0056,115000,0.073503,J234403.98+603241.6,12.262,12.229,10.694,8.292,13.15,12.628,12.449,0.024,0.022,0.088,0.186,0.026,0.033,0.031,3570160501351032142,0.029294,11.244322,9.497717,5.9220014,0
890,*,PN G120.0+09.8 ,NGC40,537481007814722688,B,3.2541,72.5219,0.06,11.46,0.34,0.78,-0.08,3.2541,72.5219,Gaia DR3 537481007814722688,3.25413010823,72.52194548968,0.0149,0.0149,0.5612,0.0172,32.6048,-7.26,0.019,-1.848,0.02,11.456248,0.002842,43,329090.0,584.528,563.001,11.545257,0.003392,43,260520.0,520.957,500.079,11.208295,0.004359,1.197,0.336962,0.089008,0.247953,,,,,,15240.4,11736.0,19154.8,4.0649,3.7252,4.2201,-0.9243,-1.3669,-0.0288,1589.5376,1131.8768,2499.8635,1.2061,1.0449,1.3461,0.6188,0.5311,0.7002,13.1244,0.0325,11.6871,0.03,24,11.9119,0.0672,9.6413,0.0309,24,12.6698,0.1018,11.1914,0.0374,24,17.0997,0.007,11.2834,0.001,16777752,11.7969,0.0,10.2119,0.0,16777752,0.96593,J001301.23+723118.7,9.385,8.752,3.036,-2.161,10.89,10.796,10.384,0.023,0.022,0.022,0.011,0.029,0.034,0.018,48172601351012897,1.128088,11.553035,6.9422503,4.453548,-1
900,*,PN G124.3-07.7 ,WeSb1,423384961080344960,B,15.2254,55.0667,0.05,14.77,1.17,0.62,0.88,15.2254,55.0667,Gaia DR3 423384961080344960,15.22543129096,55.06667026959,0.0147,0.0161,0.2711,0.0241,11.2628,-1.278,0.017,-1.293,0.018,14.771599,0.00656,68,10751.7,199.622,53.8604,15.259851,0.020351,68,18327.2,261.315,70.1344,14.090157,0.015935,1.251,1.169694,0.488252,0.681442,,,,,,5746.8,5709.6,5780.5,3.6477,3.6215,3.6683,-0.2626,-0.2791,-0.2343,2232.508,2172.597,2302.626,0.709,0.6831,0.7319,0.315,0.303,0.3253,15.5312,0.0486,15.5989,0.0683,115000,14.8737,0.0255,14.9102,0.0397,115000,14.6602,0.0339,14.7169,0.0376,115000,14.294,0.0154,14.3281,0.0176,115000,14.3783,0.1241,14.4127,0.1055,115000,0.126606,J010054.10+550400.0,9.725,8.892,7.057,5.528,12.872,11.984,11.158,0.023,0.019,0.016,0.028,0.024,0.015,0.021,153154501351053544,0.10248,10.484807,8.615588,5.8990493,-1
902, ,PN G126.3+02.9 ,K3-90,525275913347840512,B,21.2442,65.6434,0.08,18.81,0.78,1.56,-0.03,21.2442,65.6434,Gaia DR3 525275913347840512,21.24420918618,65.64336223124,0.1175,0.1268,0.4049,0.1683,2.4065,-2.254,0.147,0.368,0.192,18.810415,0.004136,50,758.276,11.5983,65.3784,18.138973,0.01684,43,906.591,10.724,84.5384,17.354366,0.013388,2.955,0.784607,-0.671442,1.456049,,,,,,,,,,,,,,,,,,,,,,,,18.0977,0.0268,16.1754,0.0044,16892216,17.8752,0.1784,15.7379,0.0098,16892216,18.3566,0.0208,16.4126,0.0132,16892216,18.2068,0.0219,16.2162,0.0174,16892216,17.7794,0.1156,15.6919,0.0408,16892216,0.134901,J012458.60+653836.1,12.673,10.819,6.889,2.54,16.086,14.943,14.125,0.025,0.02,0.014,0.019,0.13,,,209165101351059666,0.093895,9.514537,6.803596,4.6072083,-1
903, ,PN G126.6+01.3 ,IPHASXJ012507.9+635652,512781539949346816,B,21.2831,63.948,0.06,18.88,1.61,1.86,0.76,21.2831,63.948,Gaia DR3 512781539949346816,21.28313799065,63.94799083847,0.1286,0.1476,0.3259,0.1984,1.6429,-2.079,0.158,0.541,0.196,18.882128,0.004041,49,304.909,8.91197,34.2135,19.128117,0.031857,49,780.47,12.0228,64.9157,17.517004,0.017147,2.058,1.611113,0.245989,1.365124,,,,,,,,,,,,,,,,,,,,,,,,19.5455,0.0299,18.4242,0.0184,16892216,18.1512,0.0141,16.1608,0.0119,16892216,18.2504,0.0103,17.9441,0.0152,16892216,17.83,0.0109,17.343,0.0318,16892216,17.4805,0.0087,16.7933,0.0477,16892216,0.045358,J012507.92+635652.6,12.792,11.798,8.715,6.246,16.027,15.362,14.452,0.023,0.023,0.027,0.048,0.096,0.116,0.089,198163601351050742,0.183646,9.483338,8.365112,5.859398,-1
916, ,PN G132.8+02.0 ,IPHASXJ022045.0+631134,513965507818493312,B,35.1881,63.1928,0.89,20.24,0.75,1.2,0.14,35.1881,63.1928,Gaia DR3 513965507818493312,35.18810558774,63.19283859215,0.3374,0.4855,0.7586,0.691,1.0979,-0.41,0.434,0.742,0.7,20.242289,0.005442,61,145.27,13.5997,10.6819,19.933104,0.101681,65,168.751,8.51159,19.826,19.17978,0.054893,2.084,0.753325,-0.309185,1.06251,,,,,,,,,,,,,,,,,,,,,,,,19.7436,0.1506,,,16793912,19.3783,0.1256,17.8267,0.0139,16892216,19.8376,0.0134,19.4201,0.0167,16892216,19.4531,0.037,19.0293,0.1265,16892216,18.9887,0.0075,17.9114,0.1821,16892216,0.137096,J022045.10+631134.4,12.033,10.991,8.084,3.891,16.847,15.691,14.077,0.024,0.02,0.022,0.022,,,0.06,363163601351012228,0.436599,9.047159,6.8793163,5.5073214,4
926, ,PN G138.1+04.1 ,Sh2-200,466746538582576640,B,47.7452,62.7986,0.09,16.2,0.96,1.56,0.17,47.7452,62.7986,Gaia DR3 466746538582576640,47.74524966074,62.79857760556,0.1658,0.2048,1.106,0.2862,3.8647,-2.537,0.241,4.411,0.278,16.19536,0.004424,66,3600.37,8.18844,439.689,16.447676,0.003726,62,5057.79,8.46175,597.724,15.487994,0.004193,1.382,0.959682,0.252316,0.707366,,,,,,,,,,,,,,,,,,,,,,,,16.5741,0.0037,16.6081,0.0076,115000,16.1334,0.0029,16.215,0.0041,115000,15.8836,0.0027,15.9447,0.0054,115000,15.7104,0.0063,15.7808,0.0035,115000,15.6013,0.0061,15.7132,0.009,115000,0.125894,J031059.05+624752.6,12.872,12.96,11.666,8.322,14.135,13.643,13.515,0.025,0.027,0.191,0.259,0.033,0.051,0.048,473162001351054980,2.717297,11.468155,9.531372,5.899967,0
928, ,PN G138.8-06.2 ,KnJ0240.0+5311,453022223985513856,B,40.0063,53.191,1.14,20.07,0.87,0.69,0.54,40.0063,53.191,Gaia DR3 453022223985513856,40.00630699966,53.19096263652,0.4473,0.6741,-0.9368,0.7302,-1.283,-1.591,0.674,2.0,1.096,20.074879,0.008788,44,405.057,9.27505,43.6716,18.819754,0.025017,45,526.049,9.04622,58.1513,17.94533,0.01905,5.297,0.874424,-1.255125,2.129549,,,,,,,,,,,,,,,,,,,,,,,,18.7826,0.0334,17.9076,0.0137,16892216,18.6719,0.0133,17.6718,0.0166,16892216,18.7156,0.0333,17.5636,0.0223,16892216,18.5064,0.0798,17.5287,0.0251,16892216,18.3998,0.0405,17.4531,0.0398,16892216,0.24329,J024001.61+531129.7,15.114,15.061,11.154,7.337,,,,0.283,0.071,0.16,0.104,,,,394153001351045048,2.323852,11.181065,7.7921495,5.3713007,-1
930,*,PN G139.3+04.8 ,KK26,463781877277363712,B,50.7721,62.7851,5.8,16.33,1.72,1.82,0.91,50.7721,62.7851,Gaia DR3 463781877277363712,50.77211728704,62.78514825221,0.0405,0.0472,0.5617,0.0619,9.0763,-1.805,0.064,-0.568,0.065,16.33041,0.002835,48,1912.07,8.04983,237.53,17.13478,0.005355,46,5433.48,11.2217,484.194,15.410201,0.004395,1.328,1.72458,0.804371,0.920209,,,,,,8913.8,8595.8,8998.2,4.3351,4.2934,4.3748,-1.2685,-1.4097,-1.165,1481.9745,1426.9976,1542.6282,3.6239,3.5456,3.6483,1.6424,1.6021,1.6547,17.4236,0.0064,17.4263,0.0151,115000,16.4152,0.0037,16.4617,0.0031,115000,15.8317,0.0008,15.891,0.0026,115000,15.4921,0.0011,15.5537,0.0022,115000,15.2464,0.0025,15.3026,0.0065,115000,0.174644,J032305.32+624706.5,13.259,12.929,9.881,4.594,14.085,13.656,13.443,0.024,0.027,0.046,0.03,0.03,0.038,0.039,505162001351055831,0.260522,10.907529,9.256595,5.5033493,0
934,*,PN G144.1+06.1 ,NGC1501,473712872456844544,B,61.7475,60.9206,0.1,14.24,0.6,1.43,-0.16,61.7475,60.9206,Gaia DR3 473712872456844544,61.74748664613,60.92060954497,0.0141,0.0125,0.5789,0.0192,30.2199,2.143,0.021,-5.261,0.021,14.236506,0.003192,46,22261.6,107.176,207.71,14.469653,0.005925,45,22375.2,89.9018,248.885,13.873479,0.005772,1.173,0.596174,0.233147,0.363028,,,,,,,,,,,,,,,,,,,,,,,,14.6446,0.0061,11.516,0.014,16892216,14.2306,0.036,11.9062,0.0044,16892216,14.1855,0.0125,13.7735,0.0521,115000,14.2874,0.0074,13.9357,0.0216,115000,14.1691,0.0069,13.5126,0.0676,16892216,0.049491,J040659.39+605514.5,11.378,10.549,5.779,1.486,13.198,12.918,12.788,0.026,0.024,0.019,0.017,0.021,0.02,0.02,630160501351038372,0.387566,11.465835,8.327573,4.7046986,0
939,*,PN G146.7+07.6 ,M4-18,471908436438311680,B,66.4618,60.1202,0.07,13.66,0.78,0.97,0.29,66.4618,60.1202,Gaia DR3 471908436438311680,66.46182146601,60.1202134334,0.0117,0.0099,0.1528,0.0164,9.3107,0.717,0.017,-0.755,0.016,13.664927,0.002997,57,51295.1,270.338,189.744,13.563352,0.006366,57,61006.2,175.779,347.061,12.78446,0.004906,1.743,0.778892,-0.101575,0.880466,,,,,,,,,,,,,,,,,,,,,,,,13.8611,0.0024,13.8525,0.0058,115000,13.0923,0.0074,12.8859,0.0012,16892216,13.6448,0.001,13.4254,0.001,16892216,13.4625,0.0048,13.4063,0.0028,16892216,13.3863,0.0208,13.2703,0.0039,16892216,0.062465,J042550.85+600712.5,9.327,8.486,2.109,0.07,12.377,11.965,11.219,0.023,0.02,0.007,0.011,0.022,0.023,0.021,660160501351020563,0.203279,10.308785,7.2268867,5.0127935,-1
