recno,Astrom,PNG,OName,GaiaEDR3,Group,RA_ICRS,DE_ICRS,Dang,Gmag,BP-RP,AV,(BP-RP)0,_RA_icrs,_DE_icrs,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag_x,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP_x,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff_x,B_Teff_xa,logg,b_logg_x,B_logg_xa,[Fe/H],b_[Fe/H]_x,B_[Fe/H]_xa,Dist,b_Dist_x,B_Dist_xa,A0,b_A0_x,B_A0_xa,AG,b_AG_x,B_AG_xa,E(BP-RP),b_E(BP-RP)_x,B_E(BP-RP)_xa,Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000,angDist,objID,RAJ2000_x,DEJ2000_x,errHalfMaj_x,errHalfMin_x,errPosAng_x,f_objID,Qual,Epoch,Ns,Nd,gmag_xa,e_gmag_x,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist_x,AllWISE,RAJ2000_xa,DEJ2000_xa,eeMaj,eeMin,eePA,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,ID,ccf,ex,var,qph,pmRA_x,e_pmRA_x,pmDE_x,e_pmDE_x,d2M,angDist_xa
171," ","PN G005.2-02.4 ",PHRJ1806-2536,4065636417718490240,B,271.705,-25.6126,0.2,17.63,1.62,1.42,0.99,271.705,-25.6126,Gaia DR3 4065636417718490240,271.70501915355,-25.61261095132,0.0,0.0,69.0,1636148068921376768,4065636417718490240,1108523240,0.0966,0.0823,0.7154,0.1299,5.5089,2.297,-1.837,0.136,-1.379,0.09,0.1417,-0.1144,0.1094,-0.1578,-0.4372,-0.0059,-0.4301,-0.3775,0.3689,0.0769,235,0,234,1,0.8346,259.91,0.123,0.23015,95,false,,1.3977,0.028,0.005,-0.042,0.048,0.034,-0.111,27,15,0.191783,27,0.08857,179.8,0,0,1.038,0,233,1664.94307,2.17254,766.357,17.63387,0.003098,23,635.847,12.0677,52.69,18.33016,0.020794,23,1635.67,17.5026,93.4532,16.713657,0.012217,1.364,0,14,0,16,0,1.616503,0.696291,0.920212,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999995,4762.0,4730.4,4781.1,4.8231,4.8056,4.8402,-1.4917,-1.5873,-1.4013,748.5891,730.0109,770.5233,1.2391,1.2043,1.2625,0.9436,0.916,0.9619,0.515,0.4995,0.5254,MARCS,271.70502820706,-25.61260482096,2.160146,1.478408,0.0829,0.073623,77262717050395186,271.70502007,-25.61261105,0.029,0.006,90.0,444915712,53,55892.82694444,10,66,18.7043,0.0053,18.6772,0.0272,16892216,17.6838,0.015,17.5174,0.0239,16892216,17.2088,0.0072,17.1416,0.0086,16892216,16.9844,0.0047,16.7944,0.0077,16892216,16.7677,0.0298,16.6785,0.009,16892216,0.076337,J180649.09-253646.8,271.7045485,-25.6130131,0.1708,0.1552,139.1,14.339,14.605,9.494,4.303,,,,0.534,,0.149,0.031,,,,2716025801351032046,Pdh0,1,nn01,CUBA,-3539,1081,-5861,1164,,2.08805
173," ","PN G005.2-10.8 ",PPAJ1840-2931,4047506471715127168,A,280.2112,-29.5231,1.04,19.37,-0.07,0.57,-0.39,280.2112,-29.5231,Gaia DR3 4047506471715127168,280.21117968556,-29.52309316053,0.0,0.0,43.0,1636148068921376768,4047506471715127168,1501433450,0.2824,0.289,-0.056,0.3685,-0.1521,6.69,-1.44,0.383,-6.533,0.308,0.334,0.0048,-0.1712,-0.0921,-0.5073,0.0863,-0.3502,-0.4013,0.1754,0.3437,218,0,218,0,-2.5572,175.23,0.0,0.0,95,false,,1.9059,0.0824,-0.2,-0.173,0.225,-0.14,-0.162,25,15,0.575786,25,0.1434,174.8,0,0,0.877,0,216,336.90424,1.38895,242.56,19.3686,0.005256,20,531.04,9.63504,55.1155,18.525724,0.019896,22,289.406,5.56776,51.9789,18.594126,0.021227,2.435,0,1,0,0,0,-0.068401,-0.842876,0.774475,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,8.0E-6,0.999991,,,,,,,,,,,,,,,,,,,,,,,280.21118704041,-29.52306412363,6.18147,5.030952,0.3334,0.068234,72572802111922612,280.21118533,-29.52308672,0.001,0.001,90.0,310452224,37,55498.62157407,0,3,,,,,0,19.2027,0.014,15.3713,0.024,16777496,,,,,0,19.7046,0.0434,19.0438,0.0515,16777496,,,,,0,0.066313,J184050.76-293124.0,280.2115052,-29.5233399,0.0736,0.0599,169.2,14.674,13.481,8.117,4.753,,,,0.109,0.054,0.022,0.038,,,,2800030301351058045,0000,1,0000,AAAA,1030,208,-2611,246,,1.288386
176," ","PN G005.4-01.9 ",PBOZ34,4065731289318917632,A,271.3558,-25.2266,0.16,20.38,0.21,5.38,-1.76,271.3558,-25.2266,Gaia DR3 4065731289318917632,271.35576313859,-25.22662899458,0.001,0.001,57.0,1636148068921376768,4065731289318917632,1108055429,0.8286,0.7055,-0.5301,1.1539,-0.4594,7.112,1.429,1.293,-6.967,0.777,0.3492,0.0866,-0.1195,-0.2917,-0.2674,-0.1118,-0.5127,-0.6095,0.2401,0.1015,140,0,140,0,1.5765,168.97,1.758,1.0396,95,false,,1.533,0.2428,0.048,0.266,-0.114,-0.076,-0.486,16,11,1.870719,16,0.01801,57.33,0,0,1.095,0,131,133.03996,1.24121,107.186,20.37741,0.010498,2,1091.34,1823.53,0.598475,17.743645,1.814175,2,766.075,9.28583,82.4993,17.537218,0.013692,13.961,0,2,0,2,1,0.206427,-2.633766,2.840193,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,4.1E-5,0.999942,,,,,,,,,,,,,,,,,,,,,,,271.35575612,-25.22659802907,20.801124,12.812441,0.1161,0.159079,77722713557368349,271.35576081,-25.22662775,0.014,0.009,90.0,444915712,53,56221.36467593,4,20,,,,,114720,20.1425,0.0364,18.0302,0.0232,16892216,19.2469,0.0133,18.1797,0.0129,16892216,18.3429,0.0617,16.899,0.0684,16892208,17.3842,0.0,,,16793912,0.162077,J180525.45-251335.2,271.3560463,-25.2264543,0.0239,0.0173,30.4,9.044,8.514,5.165,1.504,,,,0.011,0.011,0.017,0.011,,,,2716025801351058180,00h0,1,nn20,AAAA,11837,22,13390,22,,0.958408
179," ","PN G005.5+02.7 ",H1-34,4068940935522394240,B,267.0319,-22.7799,0.08,17.46,1.77,2.37,0.68,267.0319,-22.7799,Gaia DR3 4068940935522394240,267.03194055346,-22.77988900088,0.0,0.0,79.0,1636148068921376768,4068940935522394240,1095839106,0.4836,0.3619,-1.0006,0.6241,-1.6033,8.4,0.369,0.56,-8.392,0.356,0.1172,-0.1391,-0.0036,0.0162,-0.3971,0.1779,-0.6988,-0.3655,0.4099,0.0183,347,0,346,1,37.9817,5414.4,3.735,149.14,95,false,,1.2077,0.0985,0.063,-0.016,0.042,-0.039,-0.161,41,14,0.803854,41,0.07212,161.6,0,0,2.766,0,332,1949.30268,12.5431,155.408,17.46267,0.00751,31,3670.74,51.9516,70.657,16.426657,0.015618,32,10850.7,26.7659,405.393,14.659247,0.004632,7.45,0,29,0,29,0,1.767409,-1.036013,2.803422,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.061203,0.938722,,,,,,,,,,,,,,,,,,,,,,,267.03193877692,-22.77985170175,8.973658,5.956514,0.0062,0.140308,80662670319474511,267.03194167,-22.77988879,0.018,0.016,0.0,444915712,53,56047.33008102,8,71,17.5873,0.0097,17.5028,0.0076,16892216,15.4585,0.0056,15.3059,0.0179,16892216,16.2311,0.0436,15.9888,0.0017,16777496,15.4755,0.0751,15.3061,0.0077,16892216,14.0909,0.0041,13.9634,0.0153,16892216,0.144078,J174807.65-224647.7,267.0318794,-22.7799305,0.0308,0.0236,159.3,10.617,9.983,4.316,0.304,,,,0.036,0.029,0.015,0.008,,,,2671022801351030016,00HH,1,11nn,AAAA,-1825,27,-606,55,,0.129221
180," ","PN G005.5+06.1 ",M3-11,4118277495405157632,B,263.8393,-20.9565,0.46,16.56,1.01,1.79,0.09,263.8393,-20.9565,Gaia DR3 4118277495405157632,263.83928024328,-20.95651957652,0.0,0.0,68.0,1636148068921376768,4118277495405157632,462556789,0.0658,0.0492,0.0136,0.0955,0.1428,4.604,-3.884,0.083,-2.473,0.05,0.2752,-0.2226,0.0918,-0.0788,-0.5079,0.0344,-0.7758,-0.2673,0.5566,0.2228,456,0,454,2,1.5643,532.25,0.191,2.3088,95,false,,1.561,0.0116,0.012,0.018,-0.052,0.117,-0.114,52,16,0.117081,53,0.09753,1.943,0,0,1.052,0,453,4488.08671,7.45381,602.12,16.557213,0.003293,49,4155.19,32.0705,129.564,16.292065,0.008832,49,6090.61,21.9371,277.64,15.286244,0.005438,2.283,0,49,0,49,0,1.00582,-0.265148,1.270968,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.00251,0.99749,,,,,,,,,,,,,,,,,,,,,,,263.83929872907,-20.95650858657,1.315783,0.833553,0.2157,0.096842,82852638393032508,263.83928322,-20.95651941,0.022,0.005,0.0,512024576,61,55829.8106713,5,72,16.8033,0.0172,16.302,0.0062,16892216,15.8609,0.0247,14.2458,0.0106,16892216,16.2603,0.0077,15.5156,0.0126,16892216,16.2206,0.0064,15.2495,0.0228,16892216,15.8203,0.0169,14.6011,0.0106,16892216,0.089805,J173521.44-205723.3,263.839371,-20.9564871,0.0383,0.037,16.1,12.264,11.438,6.369,3.303,14.693,14.841,14.02,0.03,0.027,0.015,0.02,0.066,0.108,0.093,2631021301351051748,0000,1,0111,AAAA,-309,56,-275,60,0.261,0.243043
181," ","PN G005.5-02.5 ",M3-24,4065669098214601600,B,271.9746,-25.401,0.65,19.03,1.0,1.52,0.23,271.9746,-25.401,Gaia DR3 4065669098214601600,271.97462564432,-25.40098466091,0.0,0.0,69.0,1636148068921376768,4065669098214601600,581406381,0.3899,0.3283,0.6753,0.4424,1.5263,17.181,-11.107,0.486,-13.108,0.348,0.1595,0.1228,0.0347,0.1699,-0.4262,0.1312,-0.369,-0.1504,0.2625,0.3688,198,0,196,2,6.8917,370.93,1.497,3.4933,95,false,,1.4533,0.0909,-0.192,0.022,-0.004,-0.089,-0.158,23,14,0.710769,23,0.1275,7.849,2,0,1.372,0,194,461.19383,4.4011,104.791,19.027658,0.010721,6,2612.96,77.007,33.9314,16.795712,0.032119,7,3802.58,87.1275,43.6439,15.797699,0.025163,13.911,0,6,0,7,0,0.998013,-2.231947,3.229959,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.967255,0.032745,,,,,,,,,,,,,,,,,,,,,,,271.97468029196,-25.40092640426,7.777424,5.693972,0.3452,0.10002,77512719749549095,271.97478583,-25.40110455,0.067,0.041,90.0,444915712,53,56039.97013889,5,76,17.3167,0.0252,15.5064,0.0088,16892216,17.1431,0.004,15.2243,0.017,16892216,17.9212,0.0346,15.9629,0.0498,16892216,17.4735,0.044,15.5249,0.0387,16892216,16.7672,0.0728,14.5334,0.016,16892216,0.71194,J180754.05-252403.0,271.9752401,-25.400847,0.1222,0.107,149.2,7.985,8.231,,2.397,,,,0.267,0.18,,0.023,,,,2716025801351045540,000d,1,11n0,BBXA,1031,344,-20481,332,,2.153253
182," ","PN G005.5-02.8 ",MGE005.5423-02.8069,4064902326296851456,B,272.2617,-25.548,1.44,16.08,1.21,2.66,-0.15,272.2617,-25.548,Gaia DR3 4064902326296851456,272.26169002516,-25.54803646613,0.0,0.0,56.0,1636148068921376768,4064902326296851456,1450680328,0.0528,0.0474,0.0412,0.053,0.7785,6.734,0.074,0.066,-6.733,0.048,0.2705,-0.0086,-0.3815,-0.1357,-0.3122,-0.0435,-0.6297,-0.1295,0.2303,0.1558,213,0,208,5,0.3995,219.62,0.0,0.0,31,false,1.483,,,,,,,,25,15,0.095904,26,0.06633,2.544,0,0,1.018,0,216,6939.80608,11.7234,591.96,16.083998,0.00331,25,3172.04,14.4721,219.183,16.585196,0.005685,24,5623.39,65.2753,86.1488,15.3729,0.013158,1.267,0,25,0,23,0,1.212296,0.501198,0.711098,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999982,,,,,,,,,,,,,,,,,,,,,,,272.26168965868,-25.54800654062,1.076079,0.801843,0.1566,0.135217,77342722616832702,272.26168833,-25.54803296,0.015,0.003,0.0,436527104,52,56009.55834491,5,85,16.7421,0.0131,16.8277,0.0081,115000,16.081,0.0124,16.0497,0.0015,16892216,15.8471,0.0156,15.8022,0.0092,16892216,15.6712,0.0015,15.6995,0.0012,16892216,15.5665,0.0026,15.6369,0.0083,115000,0.124563,J180902.67-253252.5,272.2611359,-25.5479259,0.2152,0.1878,86.1,8.874,10.399,8.133,3.897,,,,0.274,,0.309,0.039,,,,2716025801351048494,00o0,1,1nn0,BUBA,-11786,446,22732,828,,1.85141
183," ","PN G005.7+04.5 ",PTB5,4117204612583552256,B,265.412,-21.7427,0.28,19.06,0.49,2.02,-0.59,265.412,-21.7427,Gaia DR3 4117204612583552256,265.41203721856,-21.74268489903,0.0,0.0,64.0,1636148068921376768,4117204612583552256,960522159,0.2606,0.2021,0.2725,0.2722,1.0008,4.858,-0.805,0.352,-4.791,0.208,0.3335,-0.112,-0.236,-0.208,-0.224,-0.1985,-0.7284,-0.1384,0.2104,0.3941,415,0,412,3,0.9056,445.94,0.0,0.0,95,false,,1.4731,0.052,-0.062,-0.003,0.119,-0.149,-0.172,48,19,0.514832,48,0.06263,4.916,0,0,1.031,0,402,449.63917,1.65488,271.704,19.055206,0.004854,43,1961.11,20.7847,94.3535,17.10729,0.011841,41,1794.27,11.4806,156.287,16.613178,0.007909,8.352,0,43,0,41,0,0.494112,-1.947916,2.442028,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.00272,0.99728,,,,,,,,,,,,,,,,,,,,,,,265.4120410719,-21.74266360698,5.693458,3.474174,0.394,0.13581,81902654120339135,265.4120387,-21.74268271,0.018,0.015,0.0,1384439808,165,56035.47980324,5,60,17.3541,0.0411,16.3008,0.0055,16892216,17.4569,0.0063,16.5212,0.0097,16793912,18.1449,0.0143,17.3584,9.0E-4,16777496,17.9701,0.1698,16.9907,0.068,16793912,17.073,0.055,16.505,0.0232,16892216,0.1436,J174138.89-214434.0,265.4120653,-21.7427925,0.05,0.0461,174.9,13.355,12.602,7.165,3.017,,,,0.045,0.041,0.019,0.018,,,,2647021301351000412,0000,1,0000,AAAA,787,140,513,151,,0.398108
185," ",PN G005.8+02.2a,MPAJ1750-2248a,4068900524147714688,B,267.5864,-22.8068,0.69,17.49,1.64,2.71,0.33,267.5864,-22.8068,Gaia DR3 4068900524147714688,267.58637737056,-22.80678973474,0.0,0.0,71.0,1636148068921376768,4068900524147714688,1591430368,0.0998,0.0791,-0.1578,0.1224,-1.2894,8.463,-1.811,0.144,-8.267,0.087,0.1902,-0.115,-0.0582,-0.0326,-0.4291,-0.0935,-0.7799,0.0142,0.507,0.3021,486,0,484,2,3.0373,610.27,0.347,2.9137,95,false,,1.4017,0.0198,-0.125,-0.079,-0.06,0.115,-0.099,55,17,0.205061,55,0.03884,26.88,1,0,1.099,0,481,1901.25223,3.55455,534.878,17.489767,0.003422,54,749.335,8.43355,88.8516,18.151854,0.012534,51,1963.14,13.3126,147.465,16.515518,0.008276,1.427,0,1,0,1,0,1.636335,0.662086,0.974249,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999992,,,,,,,,,,,,,,,,,,,,,,,267.58638610093,-22.80675299431,2.313175,1.448685,0.2949,0.083697,80632675863732217,267.58637404,-22.80678572,0.076,0.022,90.0,436527104,52,56196.91100694,9,81,18.5039,0.0064,18.5638,0.0121,115000,17.4927,0.0049,17.3803,0.0145,16892216,17.0148,0.0042,17.0669,7.0E-4,115000,16.6544,0.0247,16.7568,0.0067,115000,16.506,0.0199,16.6971,0.0115,115000,0.100322,J175020.71-224824.4,267.5862972,-22.8067803,0.0602,0.0541,168.4,12.215,12.018,7.522,3.919,,,,0.041,0.046,0.024,0.024,,,,2671022801351028631,0000,1,1000,AAAA,-1523,153,658,167,,0.348604
187," ","PN G005.8-09.2 ",PPAJ1835-2811,4048631478276339840,A,278.8376,-28.1979,0.59,18.62,-0.09,0.53,-0.38,278.8376,-28.1979,Gaia DR3 4048631478276339840,278.8375836532,-28.19792526987,0.0,0.0,48.0,1636148068921376768,4048631478276339840,838296027,0.1934,0.1842,0.6937,0.2006,3.458,7.765,-3.524,0.239,-6.92,0.217,0.4147,-0.0798,-0.2906,-0.2705,-0.2919,-0.2029,-0.4117,-0.0451,0.2432,0.4774,219,8,217,2,1.6195,262.21,0.588,1.5759,95,false,,1.7303,0.0494,-0.151,0.074,0.137,0.241,0.077,25,14,0.398097,25,0.1357,96.24,0,0,1.078,0,215,668.82877,2.53493,263.845,18.624079,0.004952,10,822.386,20.5147,40.0875,18.050854,0.027227,10,439.583,11.663,37.6905,18.140295,0.029053,1.887,0,2,0,1,0,-0.089441,-0.573225,0.483784,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,3.0E-6,0.999996,,,,,,,,,,,,,,,,,,,,,,,278.837601423,-28.19789451622,3.879849,3.545567,0.484,0.104717,74162788376272823,278.83757035,-28.19787889,0.034,0.021,90.0,444915712,53,56050.14126157,3,31,18.2083,0.0192,16.7559,0.0066,16892216,18.6101,0.0046,16.9379,0.0335,16892216,18.8456,0.0286,18.0201,0.0676,16892216,19.0677,0.0097,18.1106,0.0,16793912,19.1207,0.1061,18.5973,0.0472,16793912,0.120934,J183521.06-281153.3,278.8377554,-28.1981445,0.0852,0.0785,12.4,14.111,13.63,9.15,4.529,15.364,14.919,14.805,0.066,0.057,0.036,0.028,0.068,0.091,0.103,2794028801351066377,dd00,1,1111,AAAA,955,589,-453,254,2.055,1.008934
189," ","PN G006.0+02.8 ",Th4-3,4068994601118701312,B,267.1559,-22.2803,0.47,16.07,1.51,2.51,0.28,267.1559,-22.2803,Gaia DR3 4068994601118701312,267.15588574837,-22.28033084089,0.0,0.0,65.0,1636148068921376768,4068994601118701312,591166144,0.0596,0.0452,0.0644,0.0646,0.997,3.384,0.046,0.074,-3.384,0.046,0.3295,-0.1993,-0.0777,-0.1741,-0.3052,-0.1279,-0.7506,-0.1004,0.3233,0.3587,451,0,450,1,5.3199,768.95,0.303,8.3505,95,false,,1.3744,0.0103,0.055,-0.024,0.007,-0.077,-0.116,51,18,0.107458,52,0.1109,176.5,0,0,1.183,0,446,7061.77955,18.6305,379.044,16.06508,0.003974,48,3948.49,25.6336,154.036,16.347464,0.007581,47,9179.48,30.1663,304.296,14.84085,0.005198,1.859,0,28,0,27,0,1.506614,0.282383,1.224231,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,1.1E-5,0.99994,,,,,,,,,,,,,,,,,,,,,,,267.15588552791,-22.28031580171,1.195397,0.769662,0.3576,0.120752,81262671558993924,267.15588547,-22.28032972,0.007,0.002,0.0,503635968,60,56306.83037037,4,75,17.0203,0.0072,17.0273,0.0089,115000,15.5476,0.0061,15.5146,0.003,16892216,15.5978,0.0029,15.5936,0.0017,280,15.2256,0.011,15.2157,0.0259,16892208,14.9028,0.0072,14.9493,0.008,115000,0.117431,J174837.42-221649.1,267.1559567,-22.2803129,0.0393,0.0324,164.2,12.207,11.793,6.223,1.609,13.583,13.223,12.782,0.066,0.066,0.013,0.009,,0.07,0.07,2671022801351042908,0000,1,nnnn,AAAA,-357,92,2606,98,0.333,0.194648
192," ","PN G006.0-02.2 ",StDr102,4065796160446079104,B,272.0152,-24.8499,0.41,17.99,1.52,3.28,-0.13,272.0152,-24.8499,Gaia DR3 4065796160446079104,272.01522324055,-24.84987694888,0.0,0.0,59.0,1636148068921376768,4065796160446079104,1304296160,0.1448,0.1244,-0.0471,0.1446,-0.3257,3.56,-0.295,0.176,-3.548,0.136,0.2965,-0.129,-0.2623,-0.2933,-0.1677,-0.2822,-0.5082,-0.0466,0.0888,0.2895,223,0,222,1,1.3542,253.35,0.356,0.97765,95,false,,1.4821,0.0346,0.03,-0.034,0.001,-0.088,-0.124,26,17,0.266909,26,0.1619,0.2866,12,0,1.064,0,219,1201.81283,5.09371,235.94,17.987774,0.005364,3,1705.54,37.8096,45.1086,17.258888,0.024231,3,4024.6,48.3095,83.3087,15.736089,0.01357,4.768,0,3,0,3,0,1.522799,-0.728886,2.251685,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,272.01522468511,-24.84986118023,2.854698,2.234896,0.3077,0.112473,78182720152080462,272.01520177,-24.84988704,0.013,0.012,90.0,444915712,53,56119.82299769,5,86,17.812,0.0127,17.0423,0.005,16892216,17.0269,0.015,16.0399,0.0094,16892216,17.0304,0.0164,16.4309,0.0082,16892216,16.5149,0.0098,15.9834,0.0061,16892216,15.983,0.0088,15.1362,0.019,16892216,0.047013,J180803.66-245059.4,272.0152621,-24.8498407,0.0933,0.074,92.3,7.608,7.453,5.726,1.84,13.579,12.644,12.23,0.112,0.058,0.043,0.014,0.04,0.033,0.034,2724024301351007464,HH0H,1,nn1n,BAAA,6766,304,-98,87,1.811,0.294552
193," ","PN G006.0-03.6 ",M2-31,4064771067972273920,B,273.3169,-25.5015,0.51,17.55,0.66,2.32,-0.57,273.3169,-25.5015,Gaia DR3 4064771067972273920,273.31688392999,-25.50147803351,0.0,0.0,111.0,1636148068921376768,4064771067972273920,718885324,0.3834,0.3184,,,,,,,,,-0.1683,,,,,,,,,,102,0,102,0,0.9103,109.52,0.34,0.40772,3,false,,,,,,,,,12,8,0.719135,17,0.07924,76.02,0,47,,0,98,1785.95062,15.7711,113.242,17.557693,0.009976,4,23707.3,495.773,47.8188,14.40134,0.022876,4,25370.5,274.692,92.3599,13.737073,0.012348,27.48,0,4,0,4,0,0.664267,-3.156354,3.820621,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.008483,0.034351,0.957166,,,,,,,,,,,,,,,,,,,,,,,273.31688392999,-25.50147803351,0.383404,0.318428,-0.1683,0.094763,77392733168898518,273.31687553,-25.50148161,0.065,0.022,90.0,243589120,29,55892.74501157,4,62,14.5926,0.0261,13.8378,0.0016,16875832,14.6115,0.0542,13.7153,0.0051,16777496,15.5748,0.0112,14.6167,0.0075,16793904,14.8635,0.0464,14.1529,0.0136,16777488,14.1582,0.0235,13.1609,0.0066,16793912,0.103464,J181316.05-253005.5,273.3168979,-25.5015473,0.0348,0.0323,93.3,10.805,9.963,4.694,1.234,13.09,12.94,12.034,0.028,0.023,0.016,0.011,0.055,0.079,0.046,2733025801351043923,0000,1,1211,AAAA,-522,40,347,40,0.237,0.170338
197," ","PN G006.2+01.0 ",HaTr8,4069412793495388416,B,268.983,-22.9837,0.12,20.3,3.49,2.45,2.4,268.983,-22.9837,Gaia DR3 4069412793495388416,268.98296266263,-22.9836548044,0.001,0.001,60.0,1636148068921376768,4069412793495388416,7291914,0.9733,0.8667,0.9561,1.3217,0.7234,5.257,-3.643,1.791,-3.789,0.976,0.2027,0.0841,-0.4015,-0.161,-0.3828,0.1468,-0.6513,-0.6504,0.204,0.1317,140,0,140,0,2.6539,203.34,2.91,3.1689,95,false,,0.9829,0.2461,0.171,0.208,-0.037,-0.211,-0.458,16,10,2.593992,17,0.231,95.86,0,0,1.164,0,138,142.74657,1.60564,88.9033,20.300953,0.01252,8,20.1268,4.88867,4.11703,22.079105,0.263733,11,291.097,11.0936,26.2401,18.587801,0.041549,2.18,0,2,0,3,1,3.491304,1.778152,1.713152,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999995,,,,,,,,,,,,,,,,,,,,,,,268.98298025229,-22.98363796365,29.061193,16.186984,0.123,0.204414,80422689829770007,268.98300195,-22.98363328,0.016,0.01,90.0,512024576,61,55862.29501157,3,37,23.27,,,,16420,20.53,,,,16420,19.8226,0.0205,19.3537,0.0295,16892216,18.4624,0.0848,18.5943,0.3311,16892216,17.4737,0.0073,17.0583,0.0129,16892216,0.240279,J175556.00-225902.0,268.9833695,-22.9838912,0.0622,0.0591,18.3,11.813,11.382,6.962,4.591,14.476,13.523,12.876,0.075,0.066,0.019,0.03,,0.093,0.08,2687022801351021864,0000,1,1100,AAAA,3570,117,-400,125,1.304,1.404683
198," ","PN G006.2+06.9 ",PHRJ1734-2000,4121407981117238400,A,263.5571,-20.0141,0.14,19.82,0.66,1.86,-0.33,263.5571,-20.0141,Gaia DR3 4121407981117238400,263.55711649468,-20.01406955276,0.0,0.0,63.0,1636148068921376768,4121407981117238400,1582086967,0.4196,0.3437,-0.2076,0.436,-0.4762,9.35,-0.921,0.607,-9.304,0.336,0.2711,0.0158,-0.1593,-0.0816,-0.289,-0.1012,-0.7798,0.0025,0.3456,0.4228,442,0,438,4,0.7457,473.4,0.0,0.0,95,false,,1.5419,0.0748,0.008,0.085,0.055,-0.001,-0.166,51,18,0.87599,51,0.0705,170.1,0,1,1.025,0,428,223.02478,0.78864,282.797,19.816484,0.004726,43,143.813,4.99476,28.7927,19.94405,0.037812,41,153.417,9.16929,16.7317,19.283209,0.065001,1.333,0,9,0,8,0,0.660841,0.127565,0.533276,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.707872,0.034359,6.71E-4,,,,,,,,,,,,,,,,,,,,,,,263.55712085307,-20.01402819952,9.786114,5.641587,0.4095,0.122994,83982635571273496,263.5571223,-20.01406836,0.043,0.028,0.0,436527104,52,55989.12513889,9,27,20.0748,0.016,19.8191,0.092,16892216,19.8486,0.0118,19.8466,0.0471,16892216,19.8068,0.0251,19.9271,0.0768,115000,19.8671,0.063,19.9068,0.1037,16696,,,,,16416,0.136617,J173413.78-200050.9,263.5574228,-20.0141597,0.1522,0.1357,162.5,16.939,16.49,9.775,4.784,,,,,,0.061,0.035,,,,2640019701351017252,0000,1,nn00,UUAA,71,6854,-77,7419,,1.112694
