idPNMain,PNG,Name,PNstat,RAJ2000,DECJ2000,DRAJ2000,DDECJ2000,Glon,Glat,Catalogue,MajDiam,MinDiam,PAdiam,EPA,mainClass,subClass,tbRadioCont_Flux_3cm,tbRadioCont_Flux_6cm,tbRadioCont_Flux_11cm,tbRadioCont_Flux_13cm,tbRadioCont_Flux_20cm,tbRadioCont_Flux_36cm,tbRadioCont_Flux_2cm,tbIRFlux_Flux_J,tbIRFlux_Flux_H,tbIRFlux_Flux_Ks,tbIRFlux_Flux_8um,tbIRFlux_Flux_12um,tbIRFlux_Flux_22um,tbIRFlux_Flux_24um,tbIRFlux_Flux_25um,tbIRFlux_Flux_60um,tbIRFlux_Flux_70um,tbIRFlux_Flux_100um,tbIRFlux_Flux_160um,tbIRFlux_Flux_250um,tbIRFlux_Flux_350um,tbIRFlux_Flux_500um,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff_x,B_Teff_xa,logg,b_logg_x,B_logg_xa,[Fe/H],b_[Fe/H]_x,B_[Fe/H]_xa,Dist,b_Dist_x,B_Dist_xa,A0,b_A0_x,B_A0_xa,AG,b_AG_x,B_AG_xa,E(BP-RP),b_E(BP-RP)_x,B_E(BP-RP)_xa,Lib,RAJ2000_x,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000,angDist
8205,057.8+01.0,IPHASX J193517.8+223120,P,19:35:17.8,22:31:20.53,293.82435,22.52237,57.83543,1.04805,2014MNRAS.443.3388S,21.0,,,,R,a;s;,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 2018630235393044864,293.8240812757,22.52227711688,0.0,0.0,176.0,1636148068921376768,2018630235393044864,839170870,0.0224,0.0287,0.116,0.0388,2.9937,6.185,-2.848,0.033,-5.49,0.042,-0.038,0.1735,-0.0253,-0.2363,0.0309,-0.2134,-0.0057,-0.0438,-0.2859,-0.065,510,0,508,2,-3.8634,740.23,0.173,4.0278,31,false,1.177,,,,,,,,58,22,0.058969,60,0.01477,120.1,1,0,0.88,0,517,8459.02074,7.50045,1127.8,15.869066,0.002919,53,551.151,5.34569,103.102,18.485367,0.010894,54,13212.5,27.3201,483.617,14.445436,0.004396,1.627,0,2,0,1,0,4.03993,2.616301,1.42363,11.19,6.07,2,19,3,11,4.4209,,,921.871,,5500.0,4.5,0.0,0,,,,13.618287,0.089047,17,,NOT_AVAILABLE,0.0,0.0,1.0,4532.6,4454.8,4826.0,1.8564,1.7705,2.1564,-0.0103,-0.0123,-0.0088,3380.979,2550.277,3729.237,7.6921,7.5964,7.9854,4.9293,4.8566,5.1635,2.7653,2.7235,2.9088,MARCS,293.82409498061,22.52230151727,0.532545,0.670674,-0.0459,0.954135
8206,062.1+03.1,IPHASX J193617.5+272051,T,19:36:17.61,27:20:51.9,294.07338,27.34775,62.16582,3.19535,IPHAS_candidates,9.0,,,,R,a;,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 2025166763313254400,294.0733142387,27.34780901427,0.0,0.0,174.0,1636148068921376768,2025166763313254400,1115467202,0.2718,0.3743,-0.6055,0.4914,-1.2321,5.654,-3.08,0.388,-4.741,0.536,-0.0721,0.0116,-0.2296,0.0214,-0.0097,0.0354,-0.0262,0.0914,-0.2009,-0.0315,429,0,428,1,0.4196,465.66,0.0,0.0,31,false,1.654,,,,,,,,50,24,0.745767,51,0.02206,95.09,0,0,1.014,0,431,158.38436,0.697532,227.064,20.188086,0.005519,45,112.735,4.33701,25.9936,20.208399,0.041862,46,94.655,4.91835,19.2453,19.807537,0.056542,1.309,0,1,0,0,0,0.400862,0.020313,0.380548,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.701347,0.0,1.95E-4,,,,,,,,,,,,,,,,,,,,,,,294.07332965232,27.34783008552,6.26911,8.59691,-0.0336,0.298921
8230,073.4+01.5,IRAS 20084+3604,P,20:10:17.9,36:13:09.73,302.57471,36.21937,73.48972,1.55946,IPHAS_candidates,13.9,,,,E,a;m;,,,,,4.2,,,,,,,,,,,,,,,,,,Gaia DR3 2059170912744153216,302.57492627923,36.21923657318,0.0,0.0,4.0,1636148068921376768,2059170912744153216,993428985,0.0331,0.0356,0.1188,0.0434,2.7372,4.894,-2.973,0.04,-3.887,0.05,0.0101,0.2768,-0.0395,-0.1148,0.0296,-0.0853,-0.0639,0.0341,-0.0769,-0.0783,432,0,431,1,0.4881,459.82,0.0,3.8948E-15,31,false,1.315,,,,,,,,49,25,0.07016,52,0.003867,31.18,0,0,1.016,0,454,4269.67937,2.08777,2045.09,16.61138,0.002806,49,1074.79,5.60953,191.6,17.760235,0.006316,50,4911.93,7.98916,614.824,15.519766,0.004172,1.402,0,0,0,0,0,2.240469,1.148855,1.091614,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999997,9525.9,9426.5,9653.9,3.7697,3.7339,3.7998,-0.7999,-0.8883,-0.7269,2818.6106,2697.6165,2967.778,5.1251,5.1073,5.1411,4.0835,4.0672,4.0991,2.2723,2.2633,2.2811,A,302.57494265855,36.21925384786,0.646084,0.808668,-0.0681,0.790755
8313,174.6-05.2,IPHASX J051152.2+302751,P,05:11:52.2,30:27:51.19,77.96754,30.46422,174.66947,-5.26164,IPHAS_candidates,375.0,245.0,,,E,r;,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 156214321404677376,77.96755646053,30.46424798829,0.0,0.0,98.0,1636148068921376768,156214321404677376,1060526742,0.0881,0.0539,0.2636,0.0883,2.9864,0.387,-0.089,0.096,0.377,0.072,-0.153,0.261,-0.2868,0.3873,-0.2142,0.2533,-0.5709,0.0664,0.3268,-0.0188,364,0,364,0,0.1976,378.43,0.0,0.0,31,false,1.51,,,,,,,,42,17,0.138128,44,0.05171,176.9,0,0,1.006,0,360,2288.63561,1.67873,1363.31,17.288425,0.002868,40,1144.23,12.3637,92.5475,17.692255,0.012059,41,1648.13,10.8259,152.239,16.705414,0.008071,1.22,0,1,0,0,0,0.986841,0.40383,0.583012,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999997,5403.4,5206.4,5970.7,4.7695,4.6379,4.7996,-2.3393,-2.7639,-1.5258,1384.5619,1267.8597,1852.042,0.2638,0.0986,0.6367,0.2169,0.0805,0.5315,0.1192,0.0442,0.2926,MARCS,77.96755691985,30.46424631299,1.556947,1.185072,-0.051,0.112965
8442,116.0-04.8,IPHASX J000021.4+572207,L,00:00:21.39,57:22:07.7,0.08913,57.36881,116.06195,-4.82001,2014MNRAS.443.3388S,22.0,16.0,,,B,,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 422587471554771968,0.08912401131,57.36879686976,0.0,0.0,130.0,1636148068921376768,422587471554771968,561325451,0.0366,0.0353,0.1261,0.0499,2.5282,1.375,-0.584,0.045,-1.244,0.044,-0.2273,0.0989,-0.2394,-0.0928,-0.0747,-0.1102,-0.0179,-0.1262,0.1681,-0.283,477,0,473,4,1.7392,545.36,0.132,1.085,31,false,1.494,,,,,,,,55,27,0.070074,62,0.02661,85.68,0,0,1.057,0,519,4080.87429,1.96082,2081.21,16.660484,0.002804,55,1926.57,7.36198,261.691,17.126581,0.005,54,3120.84,8.76104,356.218,16.012217,0.004855,1.237,0,3,0,1,0,1.114365,0.466097,0.648268,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,1.0,8525.3,8335.1,8600.4,4.2981,4.2349,4.3244,-1.2052,-1.3419,-1.0734,2904.3005,2814.5518,3122.8333,2.1004,2.0403,2.1237,1.8196,1.7638,1.8414,0.9869,0.9571,0.9985,A,0.08912882477,57.36880240052,0.727641,0.703812,-0.2692,0.048677
8450,127.6-01.1,IPHASX J013108.9+612258,T,01:31:09.0,61:22:58.98,22.78738,61.38305,127.66945,-1.12288,2014MNRAS.443.3388S,24.1,24.1,,,R,a;,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 510742396851462400,22.7875100506,61.38302236688,0.0,0.0,155.0,1636148068921376768,510742396851462400,1452110357,0.3673,0.441,0.1774,0.6403,0.2771,1.359,-1.332,0.491,-0.27,0.748,-0.2195,-0.0241,-0.2828,-0.0866,-0.0556,-0.1019,-0.0371,0.243,-0.2567,-0.4523,427,0,427,0,0.381,472.71,0.559,0.16032,31,false,1.6,,,,,,,,50,22,1.105685,58,0.0237,85.24,0,0,1.012,0,468,121.56682,0.585565,207.606,20.475328,0.005911,48,75.2657,6.08912,12.3607,20.647049,0.087882,52,81.458,4.75659,17.1253,19.97056,0.063512,1.289,0,0,0,0,0,0.676489,0.171721,0.504768,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,6.0E-6,0.0,0.999905,,,,,,,,,,,,,,,,,,,,,,,22.78752240923,61.38302356901,7.963643,11.990484,-0.4378,0.245312
8455,139.0+03.2,IPHASX J031345.5+613707,T,03:13:45.12,61:37:06.0,48.438,61.61833,139.01405,3.27342,2014MNRAS.443.3388S,126.5,104.4,,,E,s;,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 463616778732232064,48.43799962178,61.61832777729,0.001,0.001,21.0,1636148068921376768,463616778732232064,748001099,0.6066,0.7119,2.4927,0.9196,2.7107,3.486,3.454,0.946,-0.468,1.152,0.1486,-0.0014,-0.3685,0.2677,0.0365,0.247,0.1896,0.4328,-0.2199,0.0514,245,0,245,0,-1.6186,226.22,0.0,0.0,31,false,1.509,,,,,,,,28,15,1.617649,30,0.02129,48.24,0,0,0.926,0,262,104.98873,0.818279,128.304,20.63451,0.008899,26,60.2216,6.19595,9.71951,20.889162,0.111742,24,65.2055,5.98739,10.8905,20.212185,0.099768,1.195,0,0,0,0,0,0.676977,0.254652,0.422325,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,3.6E-5,0.0,0.999963,,,,,,,,,,,,,,,,,,,,,,,48.43796732538,61.61832985664,15.37514,18.315967,0.0311,0.008028
8458,151.0-00.4,Ou 1,L,04:07:21.58,51:24:22.4,61.83992,51.40622,151.009,-0.45698,2012RMxAA..48..223A,95.0,75.0,,,I,,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 250719647917343232,61.83989365195,51.40621435667,0.0,0.0,83.0,1636148068921376768,250719647917343232,959539518,0.2475,0.1627,0.6974,0.2943,2.3696,5.946,-4.38,0.343,-4.021,0.265,0.1136,0.2107,0.0451,0.2649,0.1054,0.237,0.499,0.08,0.0276,0.0797,420,0,418,2,-0.0774,424.03,0.0,0.0,31,false,1.772,,,,,,,,49,17,0.479607,53,0.02935,168.2,1,0,0.997,0,441,351.68621,0.863736,407.169,19.321978,0.003834,50,258.338,5.91031,43.7098,19.30807,0.024996,47,133.125,6.20614,21.4506,19.437243,0.050757,1.113,0,3,0,0,0,-0.129173,-0.013908,-0.115265,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,5.0E-5,,,,,,,,,,,,,,,,,,,,,,,61.83992485799,51.4062322266,5.478244,4.15483,0.06,0.062559
8501,044.4+03.1,IPHASX J190115.5+114150,T,19:01:15.5,11:41:50.71,285.31465,11.69742,44.4613,3.15942,2014MNRAS.443.3388S,25.8,25.8,,,E,a;r;,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 4313447582543796480,285.31447399127,11.69761201607,0.001,0.001,34.0,1636148068921376768,4313447582543796480,473341580,0.9105,1.1325,-0.1083,1.0628,-0.1019,9.833,-4.608,1.059,-8.687,1.187,0.5329,-0.0839,-0.1554,-0.1155,-0.2393,-0.0523,-0.0991,-0.2642,-0.1181,0.5833,165,0,165,0,6.4361,341.29,5.074,9.2318,95,false,,1.1078,0.2213,-0.103,-0.125,0.246,-0.078,-0.05,19,14,1.977903,20,0.1383,99.48,0,15,1.379,0,164,146.677,1.51645,96.7236,20.271461,0.011558,0,,,,,,0,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,285.31449490361,11.6976506255,17.110967,19.137974,0.5841,0.928883
8505,047.1+03.9,IPHASX J190319.0+142524,T,19:03:19.0,14:25:24.49,285.82928,14.42347,47.12242,3.95213,2014MNRAS.443.3388S,14.6,12.0,,,E,,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 4506633764087096704,285.82930077632,14.42347089548,0.004,0.001,37.0,1636148068921376768,4506633764087096704,1116731454,2.7898,3.5907,,,,,,,,,0.9401,,,,,,,,,,148,0,146,2,1.3745,164.62,2.064,1.0263,3,false,,,,,,,,,17,4,18.356398,18,0.4058,92.71,0,0,,0,145,104.16942,1.90216,54.7638,20.643017,0.020016,16,59.0764,8.84039,6.68255,20.910007,0.162497,17,59.6006,8.4345,7.06628,20.30977,0.153697,1.139,0,0,0,0,0,0.600237,0.266991,0.333246,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.006527,2.06E-4,0.992879,,,,,,,,,,,,,,,,,,,,,,,285.82930077632,14.42347089548,2.789777,3.590727,0.9401,0.072509
8512,042.6+01.3,IPHASX J190432.9+091656,T,19:04:32.9,09:16:56.68,286.13729,9.28241,42.68093,1.33682,2014MNRAS.443.3388S,8.2,8.2,,,E,,,,,,17.5,,,,,,,,,,,,,,,,,,Gaia DR3 4310668974884821248,286.13750992931,9.28224318036,0.001,0.0,32.0,1636148068921376768,4310668974884821248,1246231930,0.4363,0.5565,0.0336,0.5466,0.0615,3.023,-1.19,0.516,-2.779,0.578,0.4827,-0.1428,0.089,-0.0137,-0.4209,0.0059,0.2251,-0.1074,-0.0968,0.413,186,0,184,2,0.4309,194.81,0.0,0.0,95,false,,1.3811,0.1198,-0.2,-0.185,0.221,-0.197,-0.105,22,14,0.914991,23,0.05647,21.59,0,0,1.021,0,175,203.06506,3.03588,66.8883,19.91828,0.016464,17,231.439,22.883,10.114,19.42745,0.107386,16,969.179,25.0693,38.66,17.281885,0.028337,5.912,0,0,0,0,0,2.145565,-0.490829,2.636395,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,5.81E-4,0.999418,,,,,,,,,,,,,,,,,,,,,,,286.13751528705,9.28225553084,8.233251,9.144258,0.4212,0.985501
8519,032.3-04.5,IPHASX J190631.5-023236,L,19:06:31.6,-02:32:35.99,286.63163,-2.54333,32.38452,-4.51544,2014MNRAS.443.3388S,16.1,16.1,,,E,,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 4261710097262261248,286.63166511019,-2.54307268396,0.0,0.0,177.0,1636148068921376768,4261710097262261248,425404640,0.351,0.4291,0.5404,0.5371,1.0062,6.563,-3.671,0.451,-5.44,0.362,-0.0239,0.2477,-0.1522,-0.078,-0.6593,0.0859,-0.0706,-0.2497,-0.0351,0.0225,184,0,184,0,0.3802,192.99,0.0,0.0,95,false,,1.4139,0.1033,-0.133,0.339,-0.118,-0.017,-0.129,21,15,0.647832,22,0.1087,83.04,0,0,1.018,0,183,261.86059,1.10637,236.685,19.64219,0.005351,20,92.6063,7.5983,12.1878,20.421942,0.089128,19,268.3,10.7703,24.9111,18.676344,0.043748,1.378,0,0,0,1,0,1.745598,0.779751,0.965847,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999997,,,,,,,,,,,,,,,,,,,,,,,286.63168144119,-2.54304850476,7.282517,5.835021,0.0195,0.934904
8526,044.9+00.8,IPHASX J191022.1+110538,T,19:10:22.1,11:05:38.51,287.5921,11.09403,44.94852,0.89862,2014MNRAS.443.3388S,9.7,9.7,,,E,a;r;,,,,,5.0,,,,,,,,,,,,,,,,,,Gaia DR3 4312451631147640960,287.59209846961,11.09411419896,0.004,0.002,140.0,1636148068921376768,4312451631147640960,1348041734,3.0807,3.3202,,,,,,,,,-0.3945,,,,,,,,,,69,0,68,1,2.1982,90.187,3.874,0.90039,3,false,,,,,,,,,8,7,7.471574,9,0.1012,70.75,0,0,,0,66,85.0981,1.6646,51.1224,20.862568,0.021416,0,,,,,,0,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,287.59209846961,11.09411419896,3.080744,3.320232,-0.3945,0.303164
8527,038.3-02.5,IPHASX J191027.4+034046,T,19:10:27.4,03:40:46.85,287.61423,3.67968,38.37923,-2.54221,2014MNRAS.443.3388S,13.3,13.3,,,R,a;,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 4269096822545006848,287.6142253584,3.67976521801,0.024,0.001,38.0,1636148068921376768,4269096822545006848,723418516,14.4612,18.5807,,,,,,,,,0.9941,,,,,,,,,,66,0,66,0,1.7312,81.378,1.506,0.35476,3,false,,,,,,,,,8,5,183.74345,13,1.575,47.0,0,0,,0,99,90.0678,1.16229,77.4918,20.800943,0.014279,0,,,,,,0,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,287.6142253584,3.67976521801,14.461207,18.580713,0.9941,0.307238
8535,039.0-04.0,IPHASX J191716.4+033447,T,19:17:16.4,03:34:47.35,289.31837,3.57982,39.07646,-4.09718,2014MNRAS.443.3388S,32.0,32.0,,,E,m;r;,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 4292267621344388864,289.31828819091,3.57979660467,0.0,0.0,52.0,1636148068921376768,4292267621344388864,1672217815,0.0155,0.0151,0.2456,0.0186,13.2095,7.373,-4.879,0.02,-5.529,0.019,0.1066,0.035,0.062,-0.2221,-0.116,-0.2099,0.02,-0.1177,0.0191,0.0875,298,0,297,1,1.1405,318.28,0.0,0.0,31,false,1.43,,,,,,,,34,17,0.028182,35,0.05974,80.3,0,0,1.046,0,307,35832.51295,40.2497,890.256,14.301674,0.003013,35,14185.7,46.1075,307.665,14.958918,0.004499,35,32028.6,93.8888,341.133,13.484051,0.004941,1.29,0,0,0,0,0,1.474867,0.657244,0.817623,-4.17,8.64,2,9,3,9,5.004,,,803.315,,6000.0,1.5,-2.0,110,,,,13.034248,0.019681,6,,VARIABLE,0.0,0.0,0.999998,15557.0,15367.0,15751.9,3.3584,3.3321,3.3745,0.1065,0.0245,0.2634,6989.156,6842.6924,7146.891,3.6489,3.6358,3.6583,3.1631,3.1509,3.1729,1.7423,1.7356,1.7478,OB,289.31830991613,3.5798211769,0.316427,0.298572,0.1095,0.305766
8557,051.9-02.5,IPHASX J193633.5+153345,T,19:36:33.5,15:33:45.29,294.1396,15.56258,51.89951,-2.60031,2014MNRAS.443.3388S,103.0,,,,R,,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 4318746640156604416,294.13987161627,15.56264071304,0.0,0.0,50.0,1636148068921376768,4318746640156604416,1353419233,0.171,0.1628,0.6471,0.2225,2.9079,6.475,-3.746,0.226,-5.281,0.236,0.2621,-0.1681,0.0782,0.0562,-1.0E-4,0.0719,0.0665,-0.2251,0.0569,0.3141,296,0,295,1,-2.7382,240.03,0.0,0.0,95,false,,1.3741,0.0519,0.051,0.045,-0.098,0.203,-0.058,34,20,0.367748,35,0.006891,136.0,0,0,0.887,0,301,484.34586,1.12097,432.077,18.974478,0.003729,0,,,,,,0,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,294.13988889975,15.56266418574,3.607619,3.77194,0.3103,0.966994
8562,062.0+02.5,IPHASX J193827.8+265752,T,19:38:27.9,26:57:52.13,294.61624,26.96448,62.06633,2.5868,2014MNRAS.443.3388S,6.4,6.4,,,R,,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 2025098146936552576,294.61613121109,26.96446541547,0.0,0.0,172.0,1636148068921376768,2025098146936552576,1310364930,0.0649,0.0894,0.1458,0.1088,1.3394,5.159,-2.401,0.087,-4.566,0.126,-0.0949,0.1081,-0.0979,-0.035,0.0074,-0.0498,-0.0819,-0.0059,-0.1027,-0.0708,561,0,559,2,-0.9243,541.87,0.0,0.0,95,false,,1.5676,0.0229,-0.055,0.195,0.037,-0.123,-0.087,65,28,0.17531,68,0.03227,105.7,2,0,0.972,0,566,945.01877,1.86728,506.093,18.248766,0.003492,63,967.564,7.21929,134.025,17.874342,0.008568,62,920.021,5.73288,160.481,17.338402,0.00775,1.997,0,63,0,62,0,0.53594,-0.374424,0.910364,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.023985,0.962987,2.6E-5,,,,,,,,,,,,,,,,,,,,,,,294.61614318305,26.96448571101,1.404688,2.029626,-0.0665,0.352991
8570,059.7-00.8,IPHASX J194633.0+231659,P,19:46:33.0,23:16:59.59,296.63751,23.28322,59.7778,-0.82848,2014MNRAS.443.3388S,12.5,12.5,,,E,a;,,,,,2.7,,,,,,,,,,,,,,,,,,Gaia DR3 2020051560320985856,296.63748079011,23.28315670733,0.0,0.0,2.0,1636148068921376768,2020051560320985856,1335793494,0.0197,0.0223,0.3089,0.0337,9.173,5.163,-1.59,0.023,-4.912,0.03,0.01,-0.0413,-0.7301,-0.1025,0.1033,-0.0,-0.211,-0.0901,-0.1316,0.2253,955,0,954,1,-1.8781,1409.7,0.181,7.848,31,false,1.195,,,,,,,,110,24,0.044007,112,0.008974,104.1,1,0,0.957,0,956,11576.7386,3.77563,3066.17,15.528401,0.002778,105,1018.05,4.14379,245.681,17.81912,0.005226,109,17253.8,10.0723,1713.0,14.155682,0.003832,1.578,0,3,0,0,0,3.663439,2.290719,1.37272,17.74,2.11,2,48,18,16,8.4475,,,887.889,,5500.0,4.5,0.0,0,,,,13.527696,0.07901,32,,NOT_AVAILABLE,0.0,0.0,1.0,4759.5,4668.6,4864.5,2.0817,1.8861,2.1444,0.0986,0.081,0.1405,3373.635,3127.3025,4249.6543,6.9454,6.8623,7.0379,4.5596,4.4902,4.6328,2.5321,2.4871,2.5769,MARCS,296.63748848403,23.28317853828,0.379219,0.490608,0.2197,0.247482
8571,059.7-01.0,IPHASX J194727.5+230816,T,19:47:27.6,23:08:16.55,296.86495,23.13793,59.75748,-1.08223,2014MNRAS.443.3388S,34.5,34.5,,,R,a;r;s;,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 1827892485806779776,296.86483636284,23.13783454288,0.0,0.0,168.0,1636148068921376768,1827892485806779776,1676421847,0.1633,0.1942,-0.3663,0.2795,-1.3108,7.291,-3.163,0.183,-6.569,0.255,-0.0807,-0.0623,-0.7271,0.1377,0.1034,0.1365,-0.366,-0.1263,-0.2594,0.0997,770,0,764,6,-0.6026,835.63,0.198,0.13749,95,false,,1.2015,0.0397,-0.041,0.14,-0.025,-0.051,-0.068,88,19,0.368823,91,0.0125,145.7,0,0,0.984,0,760,388.73158,0.725096,536.11,19.213242,0.00342,84,94.1889,3.58188,26.296,20.403542,0.041383,81,499.371,4.58145,108.999,18.001837,0.010654,1.527,0,1,0,1,0,2.401705,1.1903,1.211405,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999996,,,,,,,,,,,,,,,,,,,,,,,296.86485164892,23.13786374037,3.051206,4.161344,0.0805,0.509518
8572,066.8+02.9,IPHASX J194751.9+311818,T,19:47:51.9,31:18:18.11,296.96631,31.30503,66.85869,2.95718,2014MNRAS.443.3388S,12.9,6.8,,,B,,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 2033745393571783808,296.96629627255,31.30503644107,0.0,0.0,172.0,1636148068921376768,2033745393571783808,402327111,0.0288,0.0378,0.046,0.0431,1.0692,5.473,-2.967,0.041,-4.599,0.049,-0.0831,0.0337,-0.1037,-0.0118,0.2257,-0.0285,-0.1645,-0.0313,-0.1351,-0.0837,436,0,434,2,-0.8323,420.94,0.0,0.0,95,false,,1.516,0.0103,-0.011,0.1,0.006,-0.105,-0.142,50,26,0.068411,51,0.006992,60.69,0,0,0.971,0,429,4796.9831,6.36051,754.182,16.484947,0.003109,45,2758.93,15.9157,173.347,16.73669,0.006857,46,4570.18,17.9497,254.611,15.598062,0.005698,1.528,0,45,0,46,0,1.138629,0.251743,0.886886,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999998,,,,,,,,,,,,,,,,,,,,,,,296.96631170586,31.3050568792,0.660983,0.78682,-0.0808,0.048172
